M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle
908,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
909,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
912,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
921,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
922,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
933,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
934,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
937,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
939,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
942,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
948,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
950,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
953,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
957,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
962,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
965,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
968,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
969,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
971,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
972,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
977,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
978,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
980,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
986,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
996,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
997,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1008,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1020,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1022,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1023,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1025,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1026,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1029,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1052,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1053,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1059,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1060,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1069,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1073,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1076,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1081,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1082,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1083,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1084,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1085,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1086,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1089,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1097,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1100,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1126,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1127,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1128,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1133,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1134,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1140,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1141,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1143,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1150,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1151,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1155,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1156,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1164,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1166,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1175,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1177,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1180,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1181,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1191,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1193,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1208,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1209,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1213,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1215,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1216,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1217,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1221,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1228,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1234,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1236,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1251,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1252,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1253,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1259,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1262,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1270,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1276,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1279,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1284,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1288,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1291,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1293,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1302,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1304,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1305,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1308,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1311,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1314,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1315,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1316,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1321,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1323,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1327,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1335,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1337,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1339,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1345,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1346,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1350,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1356,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1360,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1370,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1371,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1374,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1376,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1377,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1390,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1407,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1417,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1422,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1423,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1426,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1434,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1437,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1444,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1445,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1446,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1448,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1450,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1451,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1454,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1459,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1461,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1462,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1463,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1466,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1478,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1485,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1487,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1489,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1497,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1498,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1499,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1500,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1501,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1502,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1504,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1506,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1509,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1510,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1513,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1518,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1522,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1525,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1532,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1534,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1536,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1537,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1538,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1539,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1540,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1541,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1542,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1543,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1544,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1545,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1546,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1547,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1548,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
1733,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2003,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2131,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2149,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2328,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2420,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2563,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2593,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2625,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2633,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2641,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2645,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2682,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2711,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2723,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2733,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2738,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2741,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2745,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2747,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2761,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2765,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2773,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2778,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2810,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2814,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2825,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2826,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2852,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2855,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2856,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2867,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2870,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2873,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2874,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2877,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2883,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2898,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2921,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2926,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2930,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2934,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2937,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2938,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2943,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2955,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2958,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2965,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2969,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2970,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2973,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
2986,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3005,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3006,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3010,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3013,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3017,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3038,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3049,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3050,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3052,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3055,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3070,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3072,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3073,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3074,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3075,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3076,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3077,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3078,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3079,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3080,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3081,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3082,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3083,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3084,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3102,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3110,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3125,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3127,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3128,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3129,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3130,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3133,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3150,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3166,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3185,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3188,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3207,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3218,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3225,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3228,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3229,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3232,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3245,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3247,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3255,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3260,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3265,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3276,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3295,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3311,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3323,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3328,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3344,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3346,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3349,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3351,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3372,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3382,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3398,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3404,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3420,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3424,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3426,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3438,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3444,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3446,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3449,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3456,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3469,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
3470,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
